time,home_team,away_team,home_score,away_score,result,ht_score,source_file
21.00,Al Qadsiah,Al Nassr,2,1,1,1-0,2024-25_sa1.txt
19.25,Al Orobah,Al Ra'ed,0,4,2,0-1,2024-25_sa1.txt
21.00,Al Taawoun,Al Wehda,0,2,2,0-1,2024-25_sa1.txt
18.55,Al Hilal,Al Shabab,2,2,X,1-1,2024-25_sa1.txt
21.00,Al Ittihad,Al Ettifaq,3,2,1,3-1,2024-25_sa1.txt
19.05,Damac FC,Al Nassr,2,3,2,1-1,2024-25_sa1.txt
19.20,Al Wehda,Al Ahli SFC,2,3,2,0-1,2024-25_sa1.txt
18.55,Al Riyadh,Al Fateh,2,2,X,1-1,2024-25_sa1.txt
19.10,Al Kholood,Al Okhdood,0,1,2,0-0,2024-25_sa1.txt
21.00,Al Khaleej,Al Qadsiah,1,1,X,1-0,2024-25_sa1.txt
19.30,Al Orobah,Al Fayha,2,2,X,2-0,2024-25_sa1.txt
21.00,Al Taawoun,Al Ra'ed,4,3,1,3-1,2024-25_sa1.txt
19.00,Al Okhdood,Al Wehda,1,2,2,0-0,2024-25_sa1.txt
,Al Riyadh,Al Orobah,2,4,2,2-1,2024-25_sa1.txt
21.00,Al Fateh,Al Shabab,3,1,1,3-1,2024-25_sa1.txt
18.50,Al Ettifaq,Al Khaleej,2,1,1,1-1,2024-25_sa1.txt
19.05,Al Fayha,Damac FC,2,1,1,0-1,2024-25_sa1.txt
21.00,Al Qadsiah,Al Kholood,4,1,1,3-0,2024-25_sa1.txt
